A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,B01,B02,B03,C01,C02,C03,C04,C05,C06,C07,D01,D02,D03,E01,F01,F02,F03,F04,F05,F06,G01,G02,G03,G04,WA,SP,TEAM,VENDOR_UID,RESPONDED_AT
5,4,2,4,3,2,2,5,1,4,3,4,2,2,5,2,5,4,5,5,4,4,4,4,3,4,2,4,4,4,4,3,2,5,2,2,2,1,6,4,Emergency Department,0ea261b2fa24c041f4d2dc16185b5a33,2024-09-19 06:13:31
5,5,4,5,2,3,2,5,2,5,2,4,2,1,4,3,5,4,5,4,4,3,3,2,4,3,2,4,5,4,3,4,3,4,2,2,2,1,3,3,Neuro Science Unit,fc79bd14122be5a691763857d55d4e9b,2024-09-19 06:33:29
5,5,2,4,2,2,2,4,1,4,4,4,2,2,4,2,4,5,5,5,5,5,5,5,4,5,2,5,2,2,5,2,2,4,4,2,2,1,21,14,Magnetic Resonance Imaging MRI,ae8fe610b9785c1fff907e16a77963d0,2024-09-19 06:33:56
5,2,2,4,3,2,2,5,1,5,3,3,3,1,5,1,5,4,5,5,5,5,5,1,4,5,2,4,4,3,3,4,2,4,1,1,2,1,2,3,Nursing Unit 001,b926d52e8e51c5bb7447314bcd9e82b2,2024-09-19 08:16:53
5,4,3,4,3,3,2,5,1,4,2,4,2,1,3,2,4,4,4,4,5,3,3,2,5,5,1,5,5,4,4,,2,5,4,4,1,1,21,14,Freestanding ER Dept 002,23b79d2a93a37e2855ac1c1a93debb46,2024-09-19 08:20:01
5,4,2,4,3,2,2,4,1,4,2,4,2,2,5,1,5,4,4,5,4,5,4,2,3,5,2,4,4,4,2,3,2,4,4,3,1,1,2,4,Bariatric Surgical Unit 001,6d9ac5adebf90c3636305517894d851b,2024-09-19 08:36:03
5,3,3,2,2,2,2,5,3,3,4,2,2,3,3,1,5,4,5,5,5,,4,,,,3,4,4,4,3,2,2,4,2,2,2,1,6,4,Observation Unit 002,9675ebdb5b146e807dd54bfa4876691e,2024-09-19 09:01:58
4,3,2,4,2,2,3,4,2,4,2,4,3,2,4,2,4,5,5,5,5,5,5,2,4,5,1,3,4,4,2,2,2,4,1,1,2,1,8,4,Neuro Trauma ICU 001,a2fc78151b06b7130af9065ab2b86ddd,2024-09-19 09:36:31
3,4,2,2,2,3,3,3,4,3,2,4,2,3,4,2,4,4,3,3,4,,2,3,4,4,2,3,4,4,3,2,2,4,3,3,3,1,8,4,Neuro Trauma ICU 001,62c5e6c8bba8cd712a8b66faffafae2d,2024-09-19 09:43:00
5,1,4,3,1,2,2,4,3,2,4,3,5,2,4,2,4,4,5,5,2,,3,4,4,5,2,3,2,2,4,2,2,2,2,2,2,1,8,4,Neuro Trauma ICU 001,0982322cdff23280e26b474f159fdfef,2024-09-19 09:49:50
5,4,5,4,4,4,2,5,2,4,2,4,2,2,5,1,5,5,5,5,5,5,5,1,1,1,1,5,4,5,2,2,1,,4,4,2,1,4,3,Nursing Unit 001,3664d27d81fb5a93bbc6088bcdc4aed5,2024-09-19 10:13:06
4,2,3,3,4,3,3,4,4,3,4,2,2,4,2,4,3,3,2,4,4,3,3,3,4,5,2,3,2,2,5,5,5,4,1,1,2,1,5,4,Stepdown Intermediate Care 002,d6acda73571d9ff953caa1ca823becb9,2024-09-19 11:22:10
5,1,1,4,1,1,1,5,5,5,4,1,1,1,5,5,5,1,1,1,5,5,5,1,4,5,2,5,5,5,5,1,1,5,2,2,2,1,18,4,Surgery,0f9013a4a6a506d82b010e5c0546f3df,2024-09-19 11:54:35
5,5,2,4,1,2,,5,4,4,2,,,2,5,1,5,5,5,5,4,5,5,1,5,5,2,4,4,4,3,2,2,4,2,1,2,1,4,4,Orthopedics Unit 001,c33d1cfa21fb54d75129195585cf5035,2024-09-19 12:05:50
5,3,2,5,2,2,3,5,1,5,2,4,1,1,5,1,5,5,5,5,5,3,5,1,,,1,5,5,5,3,1,1,5,2,2,1,1,2,4,Nursing Unit 001,17d6b5b8e333c3744f6ed8bf6941b634,2024-09-19 12:25:54
5,4,3,4,,4,2,5,1,5,3,4,1,2,5,2,5,2,4,4,4,,4,2,4,5,2,4,2,3,,2,2,4,2,2,2,1,4,4,Nursing Unit 001,520e296c6ec4244768458dbdcdf2c34c,2024-09-19 12:42:57
5,2,2,4,3,2,3,5,2,4,3,4,4,3,,,,3,5,3,5,5,5,2,5,5,1,4,2,3,4,2,2,4,3,3,2,1,34,4,Interventional Radiology,e4913596aa4a8bdab11707cbc822ad9c,2024-09-19 13:14:31
5,4,2,,,2,,5,2,4,2,,2,2,5,1,5,5,5,5,5,4,5,2,,,1,3,4,2,2,,,,2,2,2,1,1,10,Physical Therapy,08d28bb536ded82c1508ef39cfdae453,2024-09-19 13:21:21
3,4,2,4,2,2,2,4,2,4,3,4,2,2,4,2,4,5,5,5,5,4,4,2,4,4,1,4,4,4,4,3,2,2,1,1,1,1,8,4,Neuro Trauma ICU 001,86d4e4df0ad4b0d54dbf77e873a89c07,2024-09-19 13:22:10
4,3,2,4,4,3,3,4,4,2,4,3,3,3,3,4,3,3,3,2,4,3,3,3,4,4,2,4,3,2,3,2,2,3,3,2,2,1,34,4,Cardiac Cath Lab,694523aa812a01d3632403b372db35c1,2024-09-19 13:48:10
4,4,,,,,,4,2,,5,,,,,3,,,,,3,,2,,,,1,2,2,2,,3,3,3,2,1,3,1,4,13,Case Mgmt,b24f0aefeeff28a45bac3ad2c48e9344,2024-09-19 13:51:41
5,5,5,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,1,1,5,4,2,3,2,26,16,Administration,5d914ec2efc00d72c240692bc11b83ab,2024-09-19 14:57:53
5,2,3,4,4,3,3,5,1,4,4,4,3,2,5,2,4,4,4,4,4,4,4,2,4,4,1,4,4,4,3,4,3,2,2,2,2,1,34,4,Stepdown Intermediate Care 002,e238937245e94431726efc43bdcae3d1,2024-09-19 16:26:53
4,2,2,4,2,4,4,2,4,3,4,4,4,3,3,2,4,3,3,4,3,4,4,3,3,4,3,3,4,2,4,4,2,5,2,2,2,1,10,4,Oncology Unit 001,680264ebf214c34e0c6616a7a23c98fc,2024-09-19 16:44:48
5,5,5,4,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,Intensive Care Unit,e9122dfecc4bcdab5e59d5b9951205a9,2024-09-19 17:59:29
4,2,2,3,3,4,3,4,2,3,3,3,4,2,2,3,3,3,3,3,4,3,2,3,3,4,1,2,3,3,3,4,4,4,4,2,2,1,6,4,Observation,8044fcbd3856199ad8cb3943e0e60faa,2024-09-19 19:05:55
5,5,2,5,1,1,2,5,2,5,2,5,2,2,5,1,5,5,5,5,5,5,5,2,5,5,1,5,5,5,5,2,2,5,3,3,1,1,9,4,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),18da3580a0ff16c143162977a48b94e6,2024-09-19 19:57:32
5,4,2,4,2,2,3,5,2,4,2,4,2,2,4,2,4,5,5,5,5,5,4,2,5,5,2,4,3,3,4,3,2,4,1,1,2,1,8,4,Intensive Care Unit,31323f2bc3461c2c335fa4ec3c8f89d9,2024-09-19 20:57:17
5,5,2,4,1,2,2,5,1,4,2,4,2,3,4,1,4,5,4,,5,5,4,1,,5,2,5,3,3,4,2,2,4,2,2,2,1,11,1,Neonatal ICU Unit 002,2bcfd900759b3a40d38510180840bf81,2024-09-19 22:55:03
5,5,4,5,3,4,5,4,4,3,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,2,3,3,4,4,3,4,4,2,2,2,1,2,3,Orthopedics Unit 001,4355c1d9ef37dfb8c09ce5028171a546,2024-09-19 23:43:01
5,4,2,5,2,1,1,5,1,5,2,5,1,1,5,1,5,4,5,5,5,5,5,1,5,5,1,4,5,5,1,1,1,5,2,2,3,1,5,4,Stepdown Intermediate Care 002,4383f97a8abb98dd5c02a00c56ff9bbf,2024-09-20 01:50:57
4,3,3,4,2,3,3,4,3,3,3,3,3,3,4,2,4,3,4,4,4,4,3,3,,,2,5,2,2,4,3,3,3,3,3,2,1,11,4,Neonatal ICU,fd5424c3a8366d5f2fbde104c72a19eb,2024-09-20 01:56:56
4,3,3,4,3,3,,4,2,4,3,4,3,2,5,2,4,4,4,4,4,,5,2,,,2,3,3,4,3,3,3,4,2,2,2,1,11,4,Peds Acute Care,49799755a1fed04d122a6f324b5b686d,2024-09-20 03:26:12
5,4,3,5,1,3,3,5,2,4,2,4,2,2,5,3,5,,,,,,,,,,,,,,,,,,,,,,4,24,Pediatric Support Svcs 001 (Sacred Hrt Hosp Pensacola),1ca0308199188ddc1dc51aed6099ed3b,2024-09-20 04:48:07
5,4,1,4,2,2,2,5,1,5,4,5,3,1,3,2,5,3,4,2,5,5,5,1,5,5,2,4,4,4,4,2,1,5,2,2,2,1,18,4,Recovery Room,e4447233431a72113488bc223128f02a,2024-09-20 05:55:39
4,2,3,2,4,4,4,5,3,2,4,2,4,3,2,4,2,3,2,2,4,3,3,3,4,4,4,3,3,2,4,4,4,2,3,3,2,1,34,4,Stepdown Intermediate Care 002,19806c1fc1d78cb3f51ea4527afd124d,2024-09-20 05:57:04
5,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1,1,1,,,,,,1,2,3,3,3,3,3,3,1,1,3,1,2,4,Case Mgmt,ef6adc7282cad8e9030d86915bd4757e,2024-09-20 06:20:26
5,2,4,4,4,1,1,5,1,5,3,4,1,2,5,2,5,5,5,5,5,5,5,1,,,1,4,4,4,3,2,2,3,2,2,3,1,23,13,Case Mgmt,1bd0723053776ef4be876243034af6b1,2024-09-20 06:21:11
5,4,3,4,3,2,3,4,2,2,3,4,2,2,4,2,4,3,4,4,5,5,4,1,3,4,1,5,5,5,5,2,2,4,2,2,2,1,6,3,Observation,1690e9e21b3dcf51d600410a34edbacf,2024-09-20 06:23:19
4,3,3,4,4,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,3,3,,4,2,3,3,3,3,2,2,4,4,3,1,1,6,4,Emergency Department Peds,266be3b772e5808555d82dc6be15fd95,2024-09-20 06:30:49
5,2,3,4,3,1,1,5,2,4,2,4,2,2,,1,5,4,4,4,4,4,5,2,4,5,4,4,5,5,5,4,4,2,3,3,3,1,34,15,Cardiac Cath Lab,6ef125e554cb5e9029e6c32b57f85f7b,2024-09-20 07:20:32
5,5,5,5,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,Peds Acute Care,eb43b18797b1b11de181969565d4ca04,2024-09-20 07:35:58
5,5,,5,,,,5,1,5,,5,2,2,5,2,5,4,4,5,5,,5,5,3,4,2,4,5,5,5,3,3,,4,3,3,2,24,15,Administration,e16bb7cb145c90266c583491e244c856,2024-09-20 07:45:08
5,2,4,2,2,3,2,5,1,5,2,2,2,3,2,4,2,5,5,4,5,5,3,2,5,5,2,4,3,3,4,2,2,5,3,3,2,1,18,4,Observation,1a5e7f3b449b115ce532df8c5e52db30,2024-09-20 08:19:28
3,1,2,2,4,4,2,3,4,3,4,2,2,4,4,2,3,3,2,2,2,3,3,3,3,3,1,2,3,3,3,3,3,3,1,1,2,1,10,4,PBP Oncology 004,af82d7b370b7750c14beec5757978a70,2024-09-20 08:34:03
4,4,3,4,2,3,2,4,3,3,3,4,3,2,4,3,4,4,4,3,5,5,4,2,5,5,2,4,4,4,4,3,3,3,2,2,2,1,18,4,Cardiac Cath Lab,fad76302c9ca1cd0799b619666de4c48,2024-09-20 09:25:36
4,4,3,4,3,3,3,4,4,3,3,4,3,3,4,3,4,4,4,4,4,3,3,3,3,3,1,4,3,3,4,3,3,3,4,2,2,1,6,12,Freestanding ER Dept 001,28da6cdf36cde7eda5e84531ce4fe52d,2024-09-20 09:27:53
5,5,1,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,1,5,5,5,1,1,1,5,4,4,1,2,34,4,Cardiac Cath Lab,9dc195b42b12416cca2ce0881ff7e443,2024-09-20 10:03:53
4,4,3,4,3,3,3,4,2,3,2,4,2,2,4,2,4,2,3,4,4,4,5,1,,,1,3,4,4,4,,,,2,2,2,1,1,13,Case Mgmt,ee2a9a3f1abe5d4dfd9e79000ca27106,2024-09-20 11:36:31
5,2,2,4,4,2,2,5,2,4,3,4,2,2,5,2,4,5,4,5,4,4,4,2,5,4,2,4,3,4,2,2,2,4,3,3,3,1,11,15,Neonatal ICU Unit 002,bf03c110f9b19b01f626b415345ec915,2024-09-20 11:48:02
5,3,3,4,2,3,3,4,1,3,4,4,3,2,5,2,5,5,5,5,5,5,5,1,5,5,1,4,4,4,2,2,2,5,2,2,2,1,1,13,Case Mgmt,35a75c5777e251152fc5d048293f477f,2024-09-20 12:08:39
5,3,3,5,2,2,2,5,3,5,3,4,2,4,5,2,4,3,4,5,4,4,3,2,5,5,2,3,2,3,4,2,2,3,3,2,2,1,11,4,Neonatal ICU,428bfa6a39c9552b54030e9761efcdea,2024-09-20 12:46:47
5,4,1,5,1,1,1,5,1,4,2,4,2,1,4,2,4,5,5,5,5,5,5,1,5,5,1,4,5,5,2,2,2,4,4,4,2,1,6,4,Emergency Department,b126c7fde8d92d9ba8fc92a6612bf805,2024-09-20 13:32:19
5,2,3,4,4,2,3,5,3,4,3,4,2,2,4,2,4,4,4,5,5,5,4,2,3,5,3,4,4,4,2,4,2,4,2,2,2,1,8,4,Intensive Care Unit,c14acd7f25cf077fffcd8ded30c2491f,2024-09-20 13:54:46
4,3,3,4,4,3,3,4,4,4,4,4,2,2,2,2,2,4,4,3,4,,3,3,3,4,2,2,2,3,3,4,2,4,2,2,2,1,6,4,Observation,2f3657deae0d5ec4d5a240be9d3c6a77,2024-09-20 14:36:40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,Emergency Department,730ed9d0becac86b2f1d8ed07fc8bb29,2024-09-20 14:56:49
4,3,4,4,4,4,4,4,2,2,2,4,4,2,4,4,4,3,3,3,3,3,3,3,3,3,1,3,4,4,4,4,4,4,2,2,2,1,3,3,Cardiac Care,68c2481979d6fe6ff4001015ea09ab47,2024-09-20 17:32:29
4,4,3,4,2,2,3,4,3,4,2,4,3,2,4,2,4,4,4,4,4,5,5,,,,1,3,5,5,3,2,3,4,2,2,2,1,6,3,Observation Unit 002,15d232230318b6812ec7092c6bee7ffb,2024-09-20 18:06:21
5,5,,5,2,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,1,5,5,5,1,1,1,5,2,2,2,1,6,12,Freestanding ER Dept 001,6c30c96f1497cdede43ec5c03ae20d11,2024-09-20 21:14:19
5,4,1,5,2,1,1,5,2,5,2,4,1,1,5,1,5,4,5,,5,5,,2,,,1,4,5,5,1,1,3,5,2,2,1,1,3,3,Nursing Unit 001,461b4e786e802361bfe6008fd6d3fc03,2024-09-20 22:13:43
4,3,1,3,1,3,3,3,4,3,3,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,1,1,2,1,6,4,Observation,35acf61c5cc50a73348d191aecc30eaf,2024-09-20 23:28:51
5,3,3,4,2,3,3,4,2,4,3,4,3,2,4,2,4,4,5,5,,,5,1,,,2,4,5,5,2,,,4,2,2,2,1,9,4,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),5f013bbefa98644b7905bbe79016c557,2024-09-20 23:37:39
4,5,2,4,2,2,2,5,1,4,2,,2,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,34,4,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),7aa795eb9b3583cf9a878831adfe118c,2024-09-20 23:42:33
5,1,4,5,4,2,1,5,1,5,4,2,2,3,4,2,2,4,5,4,4,4,5,2,5,5,1,4,3,3,3,2,2,2,2,2,2,1,2,4,Nursing Unit 001,b54d859ae62eaa960e9be2925c9f83d2,2024-09-21 04:43:03
4,4,3,4,5,5,5,3,5,4,4,4,4,4,4,3,4,4,4,4,5,5,5,2,5,5,2,3,4,4,5,3,3,5,2,2,2,1,1,12,Respiratory Care Pediatrics,7c507a9fb5c301bd22376384c34ab2d7,2024-09-21 05:10:52
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,34,3,Float Staffing 001,6f53664b57a808baa4f1ff46e45aa816,2024-09-21 05:50:04
5,1,5,3,4,2,3,4,2,4,5,,3,,4,2,5,5,5,,4,,,3,,,1,4,1,2,5,4,5,1,2,2,2,1,3,3,Cardiac Care,41de7f94681af0533acfcae1972a9c87,2024-09-21 06:54:29
5,4,2,4,2,2,2,5,2,4,4,4,2,2,4,2,5,5,5,4,4,4,4,2,4,5,3,4,2,3,3,4,4,4,3,2,2,1,6,4,Observation Unit 002,876c6b190accb42df0cacb533f3617e1,2024-09-21 07:25:00
5,4,2,5,4,2,2,5,2,5,2,5,1,2,4,2,5,4,4,4,5,5,5,2,4,4,3,4,5,4,4,2,2,4,2,2,2,1,5,4,Stepdown Intermediate Care 002,fc7f6c00e736105adfd81753b74f2b8b,2024-09-21 08:06:33
5,5,5,5,,,,5,1,5,1,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,1,5,5,5,1,1,1,5,2,2,1,1,21,14,Freestanding ER Dept 002,e99b8f5b1d2dbd5ea01d4a96edcbd25b,2024-09-21 08:17:02
4,3,2,3,5,3,4,4,2,3,3,3,4,3,4,3,4,3,3,3,4,3,2,2,,,3,4,3,2,4,4,4,4,2,2,2,1,2,4,Stepdown Intermediate Care 002,3edfadc6345c41fa69ed1a9ef3c4174c,2024-09-21 08:25:12
4,4,3,4,3,2,2,4,3,4,2,4,4,2,4,2,4,4,4,4,4,4,5,2,5,5,2,3,4,4,2,2,2,4,1,1,1,1,34,4,Stepdown Intermediate Care,8ea834b2ceb2a9e99a19bf2aa53ae6f1,2024-09-21 08:43:39
5,4,1,4,2,2,2,5,1,4,3,3,2,2,5,1,5,4,4,3,5,5,4,1,3,5,3,4,2,3,3,2,2,5,3,3,2,1,11,4,Peds Acute Care,0a96f831b47e840ea8581d7c90bae347,2024-09-21 10:45:44
4,4,2,2,2,5,5,4,2,4,2,2,4,4,1,5,1,3,3,2,3,3,2,4,4,5,5,1,2,1,3,2,2,5,2,2,2,1,11,4,Neonatal ICU,6549b4896d4135cf81315218154373b0,2024-09-21 11:33:37
3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,Freestanding ER Dept 001,7d7d3bd669e14e09ac89876cdfdba42d,2024-09-21 12:10:52
4,3,1,4,3,2,2,5,2,4,2,4,2,3,5,1,5,4,4,4,4,4,4,2,4,5,2,4,4,4,2,2,2,4,4,4,2,1,11,4,Neonatal ICU Unit 002,eb612a25555cd802ffebd53e5cfadfc0,2024-09-21 14:25:26
5,3,3,4,3,2,2,4,4,4,4,4,2,3,4,4,3,3,3,3,3,3,4,3,4,4,1,2,3,3,3,4,3,3,2,2,2,1,4,4,Nursing Unit 002,9c7f30165e13af3c2eb85c31b8525f02,2024-09-21 16:39:18
3,1,3,1,4,2,1,4,5,1,2,1,5,5,3,1,2,1,1,3,3,3,4,2,1,1,1,1,2,2,4,4,4,4,2,2,2,2,15,24,Monitor Room 001,c890bc6d5cb603b6d492b069472a8a6e,2024-09-21 17:00:00
5,2,3,4,4,4,4,4,2,4,4,4,3,3,3,2,4,5,5,4,4,5,5,3,,,1,3,4,3,4,3,3,4,2,2,1,1,10,4,Oncology Unit 001,50b1da3639652b6c3dfa6f65036c6bde,2024-09-21 18:01:35
5,3,2,4,1,2,2,5,2,4,2,3,2,4,4,2,4,3,3,,3,4,3,2,,4,3,3,3,3,4,2,2,4,4,2,2,1,34,4,OB High Risk Unit 001,c632ca96e58a81029fdb0f421fb8774d,2024-09-21 20:02:26
5,4,3,4,3,5,5,5,2,2,4,3,3,3,4,3,4,5,3,5,,,3,3,,,3,2,3,3,3,4,2,4,4,4,1,1,9,4,Labor and Delivery,d07fc5d90b93eec33238b0db90b8c0b7,2024-09-21 21:32:36
3,4,4,3,2,3,3,3,5,3,2,3,2,2,4,2,4,4,,,5,5,5,,5,5,2,3,5,5,4,,3,3,2,1,2,1,1,3,Float Staffing 001,a52b639ead27a47dbf89c17ea996af8d,2024-09-21 22:00:56
1,4,3,4,3,2,3,4,2,4,3,4,2,2,4,2,4,4,4,4,4,4,4,2,,,1,4,4,4,4,3,2,4,1,1,2,1,5,4,Stepdown Intermediate Care 002,3411ed4e2c55c1614dcbce0f630956ec,2024-09-21 22:50:50
5,3,3,5,3,4,3,3,3,4,3,4,3,3,4,2,4,3,3,4,4,4,4,2,,,1,4,5,4,3,,3,4,4,4,1,1,6,3,Emergency Department,774b4078b1993e448c1abc4009fd0ef1,2024-09-22 05:44:16
4,3,3,3,5,4,4,3,3,3,2,3,4,3,3,3,3,3,3,3,4,3,1,,1,,1,3,3,3,3,2,2,4,2,2,2,1,11,12,Respiratory Care Pediatrics,c1a9e4d4a45869db12335973cca25dad,2024-09-22 10:27:28
5,5,2,4,1,2,2,5,1,1,2,5,2,2,5,1,5,5,5,3,5,5,4,2,4,4,2,5,4,4,5,2,2,4,2,2,2,1,8,4,Neuro Trauma ICU 001,c35ce3beaa2bfbc2610cacfbf652d660,2024-09-22 16:02:35
5,4,1,5,1,1,1,5,1,5,1,5,1,1,5,1,5,4,5,4,4,4,4,2,4,5,3,4,4,4,3,3,3,4,4,2,2,1,5,4,Cardiac Care,2cc89d935127f25642990c705d18e698,2024-09-22 18:07:43
4,4,3,3,2,2,4,5,4,1,2,4,3,2,4,2,4,3,3,3,4,3,3,3,4,4,2,3,3,2,4,2,2,5,2,2,2,1,8,4,Intensive Care Unit,f5e30eef557e77721e46f1afe10ba939,2024-09-22 19:43:17
5,3,3,4,2,3,4,5,2,2,4,3,3,4,2,3,4,3,3,2,4,3,3,2,3,5,2,4,4,3,2,4,2,4,2,2,2,1,10,4,Oncology Unit 001,15e0fcc2de2752160768f5510af285f3,2024-09-23 02:36:44
5,4,1,5,1,1,1,5,2,5,1,5,1,1,5,1,5,5,5,4,5,5,5,1,5,5,1,5,5,5,1,,,,4,2,2,2,34,24,Respiratory Care Pediatrics,5e083a25faab073e52cb504d27fa4d2d,2024-09-23 05:25:29
5,2,2,4,4,2,2,5,2,5,2,4,2,2,4,2,4,4,4,4,3,2,4,2,4,4,3,4,4,4,2,2,2,4,4,4,2,1,9,4,Labor and Delivery,38047dbabd193ad24981b8f931e0c844,2024-09-23 06:27:20
3,,,4,,,,,,3,3,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,4,Patient Education,6fc78ec2f4bad079a83fdd693e07ad51,2024-09-23 06:32:24
5,4,3,5,3,2,3,5,2,4,1,4,2,1,5,1,5,5,5,5,5,4,4,2,4,4,1,4,4,4,2,,,,2,2,2,1,1,10,Physical Therapy,de0d0528ee5e070a907b7e93333d977a,2024-09-23 06:46:09
4,3,3,4,2,3,4,4,3,3,2,4,2,2,4,2,4,3,4,3,4,3,4,3,,,1,3,4,4,3,2,2,4,2,2,2,2,4,24,Materials Management,d2ebb24a2eb39c30725bfcd6b6ebfadc,2024-09-23 06:56:31
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,2,3,1,1,5,Administration,cd1bc634f2ade01feb397d2148022e6b,2024-09-23 08:20:10
5,4,2,5,1,1,1,5,1,5,2,3,2,1,5,1,5,4,4,5,4,4,5,2,4,4,3,4,4,4,3,2,2,5,3,3,3,1,9,16,Labor and Delivery,8469bf4d383fd83855b3953ee8ba1516,2024-09-23 08:39:10
1,3,3,4,,3,,1,2,4,2,4,2,2,4,2,4,4,5,5,5,5,5,2,5,5,1,4,4,4,4,,,,2,2,1,1,6,14,Freestanding ER Dept 002,5357a988b4476d3ab222516c44f90d40,2024-09-23 09:45:15
2,3,3,3,2,2,3,2,3,,2,,,2,4,3,4,3,3,,3,,,,,,2,3,3,2,3,4,2,4,2,2,2,1,9,4,OB High Risk Unit 001,18c760f27aa61ed16a4a7f52e720addf,2024-09-23 10:44:07
4,4,2,4,4,2,2,4,2,4,2,4,2,2,4,1,5,4,5,5,5,5,5,2,4,5,1,4,4,4,2,2,2,4,2,2,2,1,11,4,Peds Acute Care,5d34217e24c61d5195a85650232cacdb,2024-09-23 11:17:32
5,5,2,3,2,1,1,5,2,4,1,3,2,2,4,2,5,4,4,5,5,5,5,1,,,3,4,5,5,1,4,2,5,4,4,3,1,2,4,Neuro Science Unit,f1e65c9d2bdbaf0285af911bf65364bd,2024-09-23 12:42:03
1,1,3,5,1,2,2,5,2,2,2,4,2,2,5,2,4,5,5,5,5,5,5,2,5,3,2,5,5,4,3,2,2,4,3,3,2,1,2,3,Neuro Science Unit,4645ed4f36026599e591999a33e793d3,2024-09-23 12:43:35
4,3,2,3,2,2,2,4,3,4,3,4,2,2,4,2,4,4,5,5,5,,5,2,,5,3,3,4,4,4,2,2,4,2,2,2,1,4,4,Neuro Science Unit,36fcb58ebfc5fae0cf5af4d8c455398e,2024-09-23 12:46:15
5,4,2,4,2,3,4,5,2,3,2,4,3,2,5,1,5,3,4,3,4,4,4,1,3,5,2,4,4,5,2,2,2,4,4,4,1,1,8,12,Respiratory Care 001,556cdb84de7d18c0179ce0d036eb9363,2024-09-23 12:49:57
5,5,4,4,2,2,,5,1,5,1,4,2,4,4,1,5,4,5,4,5,2,4,2,,4,1,4,5,4,2,,,,2,2,2,1,1,10,Physical Therapy,92cca558c1642605861d8c47e8252e52,2024-09-23 12:56:38
5,5,3,5,3,2,2,5,1,5,1,5,1,1,5,1,5,3,4,5,4,4,5,1,3,4,1,5,4,4,4,3,2,4,4,2,1,1,1,4,Float Staffing 001,814e059fbd7b43a5682429feca3e7e57,2024-09-23 13:42:52
4,4,2,,1,3,3,5,3,5,3,,,2,4,3,5,,,,4,,5,2,,,1,3,3,3,3,,3,5,4,4,2,1,21,14,Magnetic Resonance Imaging MRI,499c62ec240e39c249f65c073616ecca,2024-09-23 14:24:49
5,4,3,5,3,2,2,4,2,4,3,4,3,2,4,1,5,4,5,4,4,4,4,2,,,1,4,4,4,2,2,2,4,2,2,2,1,2,4,Nursing Unit 001,e91b0b1177527aeb679edce6631deeff,2024-09-23 20:06:54
1,1,1,3,1,1,1,,,5,5,5,2,1,5,1,5,5,5,5,5,5,5,5,,,5,5,5,5,5,5,5,5,1,1,1,1,1,4,Float Staffing 001,6662272af0c24c1c56958f5c210464e7,2024-09-23 21:13:23
5,5,3,5,3,3,3,5,2,4,2,4,2,1,5,2,5,5,5,5,5,5,5,1,5,5,2,5,5,5,2,1,1,5,2,2,1,1,6,3,Observation Unit 002,692599c3d54ed3cf82b75b99b6f3a1d9,2024-09-23 21:45:36
2,1,1,2,3,5,5,2,5,3,5,1,5,2,2,3,3,2,3,2,2,2,2,4,4,5,4,2,1,1,4,1,1,4,4,4,2,1,11,4,Neonatal ICU,54c0c7aac2e2caee1644a4d28817441e,2024-09-23 21:56:34
4,4,2,4,2,3,3,4,2,3,2,2,3,2,3,3,3,3,4,3,4,3,4,2,5,5,2,3,3,3,3,4,2,4,4,4,2,1,11,12,Respiratory Care Pediatrics,0e75f7b6484a1de9d0212609874943b7,2024-09-23 22:00:28
5,4,1,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,4,4,3,3,4,4,2,4,4,4,2,2,2,3,4,4,2,1,11,4,Neonatal ICU Unit 002,1ac361ea7dde3bcebab8b5344bcda57d,2024-09-23 22:40:51
4,2,2,2,4,4,4,4,2,3,4,2,3,4,4,3,4,3,2,2,4,,2,3,2,3,2,2,2,2,3,4,2,4,2,2,2,1,6,4,Observation Unit 003,9974e021ac7080a2b19b19b47e98c963,2024-09-24 00:00:38
